@400000005e6744412738312f #v,-,8,1,65178,5,2,4,57,200810261703,0;
@400000005e6744421582c699 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e6748dd1d29d5ab #d,-,18,2776,2340,1193,1140,7,250801,15549,2776,2340,1224,2773,2338,1185,98,100,0,500,2828;
@400000005e6748df1d378194 #d,-,18,2773,2338,1188,1141,7,250756,15546,2776,2340,1193,2773,2338,1180,99,100,0,500,2785;
@400000005e6748df1d4291bb #d,-,18,2770,2338,1186,1141,7,250711,15544,2773,2339,1190,2770,2337,1186,99,100,0,500,2785;
@400000005e6748e11d4f729c #d,-,18,2768,2340,1188,1142,7,250666,15541,2770,2340,1190,2768,2338,1186,99,100,0,500,2787;
@400000005e6748e11d59c3d7 #d,-,18,2766,2338,1203,1143,7,250621,15538,2768,2340,1203,2766,2338,1188,99,100,0,500,2789;
@400000005e6748e31d66850f #d,-,18,2769,2338,1188,1144,7,250599,15537,2769,2339,1220,2766,2337,1182,98,100,0,500,2819;
@400000005e6748e31d71a8c5 #d,-,18,2766,2340,1188,1144,7,250533,15533,2769,2341,1190,2766,2338,1187,99,100,0,500,2785;
@400000005e6748e51d7f7369 #d,-,18,2765,2337,1189,1145,7,250509,15531,2766,2340,1190,2765,2337,1188,99,100,0,500,2789;
@400000005e6748e51d89ebc2 #d,-,18,2764,2338,1190,1146,7,250443,15527,2765,2338,1191,2764,2335,1188,99,100,0,500,2787;
@400000005e6748e71d9aeae6 #d,-,18,2762,2337,1195,1147,7,250399,15524,2764,2338,1195,2762,2337,1188,99,100,0,500,2787;
@400000005e6748e71da58e16 #d,-,18,2766,2336,1188,1147,7,250356,15522,2766,2337,1222,2762,2335,1182,98,100,0,500,2819;
@400000005e6748e91db5d207 #d,-,18,2764,2336,1426,1148,7,250318,15519,2766,2337,1426,2764,2335,1188,99,100,0,500,2787;
@400000005e6748e91dc14b6b #d,-,18,3209,2337,1536,1149,7,250317,15519,3209,2337,1536,2764,2336,1426,100,100,0,500,3209;
@400000005e6748eb1dd21bfe #d,-,18,3433,2333,1744,1150,7,250329,15520,3433,2337,1754,3209,2332,1331,98,100,0,500,3488;
@400000005e6748eb1dddb8c6 #d,-,18,4026,2335,1690,1151,7,250358,15522,4026,2335,1744,3433,2332,1680,100,100,0,500,4026;
@400000005e6748ed1def7f37 #d,-,18,3947,2336,1678,1152,7,250385,15523,4026,2337,1715,3947,2335,1675,99,100,0,500,3967;
@400000005e6748ed1dfa44dd #d,-,18,3944,2337,1687,1154,7,250412,15525,3947,2337,1691,3944,2335,1678,99,100,0,500,3949;
@400000005e6748ef1e0be165 #d,-,18,3942,2334,1687,1155,7,250460,15528,3944,2337,1695,3942,2334,1687,99,100,0,500,3958;
@400000005e6748ef1e16d1e2 #d,-,18,3941,2335,1690,1156,7,250486,15530,3942,2335,1691,3941,2333,1686,99,100,0,500,3952;
@400000005e6748f11e2859ed #d,-,18,3941,2333,1692,1157,7,250513,15531,3941,2336,1701,3941,2333,1690,99,100,0,500,3963;
@400000005e6748f11e331f92 #d,-,18,3943,2336,1686,1158,7,250521,15532,3943,2337,1722,3941,2333,1686,99,100,0,500,3976;
@400000005e6748f31e447199 #d,-,18,3944,2336,1692,1159,7,250548,15534,3944,2338,1698,3943,2335,1686,99,100,0,500,3977;
@400000005e6748f31e4f1c3c #d,-,18,3943,2335,1694,1160,7,250575,15535,3944,2336,1696,3943,2335,1692,99,100,0,500,3963;
@400000005e6748f51e607970 #d,-,18,3943,2336,1694,1161,7,250602,15537,3943,2337,1696,3943,2335,1693,99,100,0,500,3965;
@400000005e6748f51e6af0da #d,-,18,3944,2334,1694,1162,7,250630,15539,3944,2336,1705,3943,2334,1694,99,100,0,500,3972;
@400000005e6748f71e7afa20 #d,-,18,3946,2336,1690,1163,7,250659,15540,3946,2337,1730,3944,2334,1690,99,100,0,500,3979;
@400000005e6748f71e85f2fe #d,-,18,3949,2336,1694,1164,7,250686,15542,3949,2336,1702,3946,2334,1688,98,100,0,500,3992;
@400000005e6748f91e9748bf #d,-,18,3950,2338,1698,1166,7,250735,15545,3950,2338,1709,3949,2335,1694,99,100,0,500,3981;
@400000005e6748f91ea1c88b #d,-,18,3951,2336,1698,1167,7,250741,15545,3951,2338,1700,3950,2335,1697,99,100,0,500,3979;
@400000005e6748fb1eb319a3 #d,-,18,3951,2338,1700,1168,7,250790,15548,3951,2339,1700,3951,2336,1695,99,100,0,500,3979;
@400000005e6748fb1ebdb0b7 #d,-,18,3954,2336,1701,1169,7,250820,15550,3954,2339,1739,3951,2336,1700,99,100,0,500,3992;
@400000005e6748fd1ece814a #d,-,18,3958,2338,1703,1170,7,250827,15551,3958,2338,1704,3954,2336,1691,98,100,0,500,4009;
@400000005e6748fd1ed92bed #d,-,18,3959,2336,1706,1171,7,250855,15553,3959,2338,1707,3958,2336,1703,99,100,0,500,3990;
@400000005e6748ff1eea81ae #d,-,18,3961,2337,1705,1172,7,250884,15554,3961,2337,1716,3959,2335,1703,99,100,0,500,3993;
@400000005e6748ff1ef4e1d0 #d,-,18,3959,2337,1688,1173,7,250909,15556,3961,2337,1705,3959,2334,1683,99,100,0,500,3979;
@400000005e6749011f051d5f #d,-,18,3955,2335,1705,1174,7,250937,15558,3959,2337,1725,3955,2334,1686,100,100,0,500,3955;
@400000005e6749011f108423 #d,-,18,3955,2337,1682,1175,7,250961,15559,3955,2337,1705,3955,2335,1676,99,100,0,500,3977;
@400000005e6749031f21cdc8 #d,-,18,3950,2335,1685,1176,7,250986,15561,3955,2337,1691,3950,2334,1682,100,100,0,500,3950;
@400000005e6749031f2c786c #d,-,18,3947,2335,1688,1178,7,251011,15562,3950,2336,1689,3947,2334,1682,100,100,0,500,3947;
@400000005e6749051f3dc211 #d,-,18,3944,2333,1685,1179,7,251036,15564,3947,2336,1690,3944,2333,1685,99,100,0,500,3945;
@400000005e6749051f4835c1 #d,-,18,3941,2333,1721,1180,7,251084,15567,3944,2334,1723,3941,2331,1682,99,100,0,500,3942;
@400000005e6749071f59389f #d,-,18,3942,2334,1683,1181,7,251109,15568,3942,2335,1721,3941,2333,1678,99,100,0,500,3976;
@400000005e6749071f63cfb3 #d,-,18,3939,2333,1687,1182,7,251133,15570,3942,2335,1690,3939,2333,1681,99,100,0,500,3940;
@400000005e6749091f755405 #d,-,18,3938,2335,1688,1183,7,251139,15570,3939,2335,1707,3938,2333,1687,99,100,0,500,3952;
@400000005e6749091f7fc7b5 #d,-,18,3938,2333,1697,1184,7,251164,15572,3938,2336,1697,3938,2333,1683,99,100,0,500,3958;
@400000005e67490b1f9134be #d,-,18,3937,2333,1722,1185,7,251191,15573,3938,2334,1722,3937,2332,1691,99,100,0,500,3958;
@400000005e67490b1f9ba0fb #d,-,18,3941,2334,1691,1186,7,251217,15575,3941,2335,1722,3937,2333,1688,98,100,0,500,3984;
Lost connection at /opt/powertools/bin/wattsup1 line 220.
	main::failure('Lost connection') called at /opt/powertools/bin/wattsup1 line 271
	main::recv_msg() called at /opt/powertools/bin/wattsup1 line 504
